WEIGHT,NUMBER_OF_CHILDREN,AGE,HOUSEHOLD_SIZE,TV_TOTAL,FLYERS,PRINT_TOTAL,ONLINE_VIDEO,ONLINE_DISPLAY,ONLINE_TOTAL,TIKTOK,YOUTUBE_TOTAL,YOUTUBE_MOBILE,YOUTUBE_DESKTOP,YOUTUBE_TABLET,YOUTUBE_CTV,PINTEREST,PURCHASE,GENDER_female,GENDER_male,TOTAL_MEDIA_EXPOSURE,DIGITAL_MEDIA_TOTAL,TRADITIONAL_MEDIA_TOTAL,SOCIAL_MEDIA_TOTAL,VIDEO_MEDIA_TOTAL,MEDIA_PER_HOUSEHOLD_MEMBER,MEDIA_PER_CHILD,AGE_GROUP,HEAVY_MEDIA_USER,ENGAGED_VIDEO_USER,TARGET_GROUP
15969.81,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
4793.38,0.0,69.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,19.0,2.0,17.0,2.0,2.0,9.5,19.0,65-74,1,1,0
2649.14,0.0,52.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,1,True,False,19.0,8.0,11.0,8.0,8.0,19.0,19.0,45-54,1,1,0
4605.71,0.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,35-44,0,0,0
6194.84,0.0,73.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,7.0,0.0,7.0,0.0,0.0,2.3333333333333335,7.0,65-74,1,0,0
6495.48,0.0,76.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,0.0,8.0,0.0,0.0,4.0,8.0,75+,1,0,0
4240.94,0.0,75.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,5.0,0.0,5.0,0.0,0.0,2.5,5.0,75+,1,0,0
3433.86,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,False,True,24.0,24.0,0.0,24.0,0.0,24.0,24.0,18-34,1,0,0
2575.41,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
2099.82,0.0,48.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,6.0,1.0,5.0,1.0,1.0,3.0,6.0,45-54,1,1,0
6691.51,0.0,83.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,4.0,0.0,4.0,0.0,0.0,2.0,4.0,75+,0,0,0
16996.26,0.0,26.0,1.0,3.0,1.0,0.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,13.0,9.0,4.0,0.0,7.0,13.0,13.0,18-34,1,1,0
4605.71,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
1285.74,0.0,55.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,11.0,1.0,10.0,1.0,1.0,11.0,11.0,55-64,1,1,0
1665.23,0.0,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,8.0,7.0,1.0,7.0,7.0,8.0,8.0,75+,1,1,0
3036.11,0.0,55.0,2.0,67.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,74.0,1.0,73.0,1.0,1.0,37.0,74.0,55-64,1,1,0
3581.81,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,1.0,0.0,1.0,0.0,0.0,1.0,1.0,35-44,0,0,0
5844.31,0.0,37.0,2.0,0.0,0.0,1.0,14.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,19.0,18.0,1.0,0.0,14.0,9.5,19.0,35-44,1,1,1
6647.08,0.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,True,False,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,55-64,0,1,0
8497.21,1.0,37.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.5,35-44,0,0,0
11512.44,0.0,26.0,1.0,2.0,0.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,10.0,8.0,2.0,0.0,7.0,10.0,10.0,18-34,1,1,0
5385.7,2.0,43.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,False,True,6.0,2.0,4.0,2.0,2.0,2.0,2.0,35-44,1,1,1
3961.46,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
2079.74,0.0,66.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,5.0,0.0,5.0,0.0,0.0,2.5,5.0,65-74,1,0,0
14023.01,0.0,30.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,13.0,0.0,13.0,0.0,0.0,13.0,13.0,18-34,1,0,0
4861.03,0.0,36.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,4.0,0.0,4.0,0.0,0.0,4.0,4.0,35-44,0,0,0
8267.02,0.0,69.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,9.0,1.0,8.0,1.0,1.0,4.5,9.0,65-74,1,1,0
5083.8,0.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
2966.01,0.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75+,0,0,0
5146.83,0.0,45.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,True,False,16.0,1.0,15.0,1.0,1.0,4.0,16.0,45-54,1,1,0
2581.77,0.0,44.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1,True,False,3.0,2.0,1.0,2.0,2.0,1.5,3.0,35-44,0,1,0
2581.77,0.0,44.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,22.0,1.0,21.0,1.0,1.0,11.0,22.0,35-44,1,1,1
4956.97,0.0,45.0,2.0,6.0,0.0,0.0,12.0,5.0,17.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1,True,False,31.0,25.0,6.0,8.0,20.0,15.5,31.0,45-54,1,1,0
35075.51,0.0,26.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,3.0,0.0,3.0,0.0,0.0,0.5,3.0,18-34,0,0,0
24896.78,0.0,20.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,23.0,0.0,23.0,0.0,0.0,3.8333333333333335,23.0,18-34,1,0,0
5428.85,1.0,43.0,5.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,14.0,1,False,True,45.0,18.0,27.0,18.0,4.0,9.0,22.5,35-44,1,1,1
14738.75,0.0,27.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,12.0,0.0,12.0,0.0,0.0,3.0,12.0,18-34,1,0,0
1588.52,0.0,58.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,True,False,8.0,1.0,7.0,1.0,1.0,8.0,8.0,55-64,1,1,0
4374.56,0.0,56.0,2.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,1,False,True,28.0,13.0,15.0,13.0,1.0,14.0,28.0,55-64,1,1,0
6691.51,0.0,67.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,False,True,14.0,3.0,11.0,3.0,0.0,7.0,14.0,65-74,1,0,0
2975.92,0.0,58.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,3.0,3.0,55-64,0,0,0
4667.23,0.0,39.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1,False,True,36.0,4.0,32.0,4.0,4.0,18.0,36.0,35-44,1,1,1
5549.38,0.0,43.0,3.0,0.0,0.0,0.0,11.0,4.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,False,True,16.0,16.0,0.0,1.0,12.0,5.333333333333333,16.0,35-44,1,1,1
5026.9,0.0,46.0,3.0,6.0,0.0,0.0,4.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,True,False,15.0,9.0,6.0,1.0,5.0,5.0,15.0,45-54,1,1,0
5055.72,0.0,37.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,12.0,0.0,12.0,0.0,0.0,12.0,12.0,35-44,1,0,1
8310.08,2.0,39.0,4.0,2.0,0.0,1.0,11.0,4.0,15.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1,False,True,22.0,19.0,3.0,4.0,15.0,5.5,7.333333333333333,35-44,1,1,1
9970.67,2.0,41.0,4.0,1.0,0.0,0.0,12.0,1.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,True,False,16.0,15.0,1.0,2.0,14.0,4.0,5.333333333333333,35-44,1,1,1
7310.71,0.0,42.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,35-44,0,1,0
2911.74,0.0,69.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,7.0,0.0,7.0,0.0,0.0,7.0,7.0,65-74,1,0,0
7361.03,1.0,38.0,3.0,0.0,0.0,2.0,6.0,2.0,8.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1,False,True,13.0,11.0,2.0,3.0,9.0,4.333333333333333,6.5,35-44,1,1,1
2658.16,0.0,41.0,1.0,0.0,0.0,0.0,9.0,4.0,13.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,False,True,15.0,15.0,0.0,2.0,11.0,15.0,15.0,35-44,1,1,1
3518.45,0.0,78.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,10.0,0.0,10.0,0.0,0.0,5.0,10.0,75+,1,0,0
15061.51,0.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
4830.85,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
2578.7,0.0,58.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,3.0,0.0,3.0,0.0,0.0,1.5,3.0,55-64,0,0,0
1559.58,0.0,55.0,3.0,3.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,13.0,10.0,3.0,1.0,10.0,4.333333333333333,13.0,55-64,1,1,0
4119.23,0.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1,False,True,3.0,3.0,0.0,3.0,3.0,1.5,3.0,35-44,0,1,0
2990.33,0.0,84.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,23.0,0.0,23.0,0.0,0.0,11.5,23.0,75+,1,0,0
1896.4,0.0,46.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,True,False,8.0,1.0,7.0,1.0,1.0,8.0,8.0,45-54,1,1,0
2255.81,0.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1,True,False,3.0,2.0,1.0,2.0,2.0,3.0,3.0,45-54,0,1,0
1245.95,0.0,44.0,4.0,20.0,0.0,0.0,9.0,2.0,11.0,0.0,4.0,4.0,0.0,0.0,0.0,9.0,1,True,False,44.0,24.0,20.0,13.0,13.0,11.0,44.0,35-44,1,1,1
2140.58,0.0,58.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,2.0,0.0,2.0,0.0,0.0,2.0,2.0,55-64,0,0,0
11396.01,0.0,83.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,15.0,0.0,15.0,0.0,0.0,15.0,15.0,75+,1,0,0
1384.29,0.0,54.0,1.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1,False,True,30.0,6.0,24.0,5.0,3.0,30.0,30.0,45-54,1,1,0
3961.46,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4440.43,0.0,57.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,5.0,0.0,5.0,0.0,0.0,1.6666666666666667,5.0,55-64,1,0,0
3961.46,0.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,0,0,0
4761.87,0.0,69.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,6.0,0.0,6.0,0.0,0.0,3.0,6.0,65-74,1,0,0
12599.79,0.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,5.0,0.0,5.0,0.0,0.0,5.0,5.0,18-34,1,0,0
16159.67,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
6878.06,1.0,38.0,4.0,4.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,10.0,1.0,9.0,0.0,1.0,2.5,5.0,35-44,1,1,1
2596.38,0.0,54.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,False,True,15.0,1.0,14.0,1.0,1.0,15.0,15.0,45-54,1,1,0
1809.36,0.0,43.0,1.0,3.0,1.0,0.0,10.0,6.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,True,False,22.0,18.0,4.0,2.0,12.0,22.0,22.0,35-44,1,1,1
2733.44,0.0,73.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,4.0,0.0,4.0,0.0,0.0,2.0,4.0,65-74,0,0,0
2131.09,0.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
9025.72,0.0,60.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,5.0,0.0,5.0,0.0,0.0,2.5,5.0,55-64,1,0,0
10774.84,0.0,26.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,12.0,0.0,12.0,0.0,0.0,3.0,12.0,18-34,1,0,0
6416.9,0.0,70.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,False,True,15.0,10.0,5.0,10.0,0.0,15.0,15.0,65-74,1,0,0
13767.7,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
6650.52,0.0,62.0,2.0,0.0,0.0,0.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,11.0,11.0,0.0,0.0,9.0,5.5,11.0,55-64,1,1,0
1976.09,0.0,56.0,1.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,False,True,35.0,1.0,34.0,1.0,1.0,35.0,35.0,55-64,1,1,0
1384.29,0.0,58.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,30.0,0.0,30.0,0.0,0.0,30.0,30.0,55-64,1,0,0
13268.65,0.0,30.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,3.0,3.0,18-34,0,0,0
5258.38,0.0,39.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,True,False,6.0,3.0,3.0,2.0,3.0,3.0,6.0,35-44,1,1,1
4430.17,0.0,36.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,False,True,11.0,2.0,9.0,2.0,0.0,5.5,11.0,35-44,1,0,1
7505.53,0.0,55.0,5.0,14.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,18.0,3.0,15.0,1.0,3.0,3.6,18.0,55-64,1,1,0
3900.77,0.0,50.0,4.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,17.0,1.0,16.0,1.0,1.0,4.25,17.0,45-54,1,1,0
4028.32,0.0,41.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,False,True,7.0,2.0,5.0,2.0,2.0,7.0,7.0,35-44,1,1,1
6431.23,1.0,41.0,3.0,4.0,0.0,0.0,10.0,7.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,22.0,18.0,4.0,1.0,11.0,7.333333333333333,11.0,35-44,1,1,1
5349.98,1.0,39.0,3.0,9.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,15.0,6.0,9.0,1.0,5.0,5.0,7.5,35-44,1,1,1
1771.6,0.0,83.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,4.0,0.0,4.0,0.0,0.0,4.0,4.0,75+,0,0,0
12381.84,0.0,29.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,5.0,0.0,5.0,0.0,0.0,2.5,5.0,18-34,1,0,0
3651.09,0.0,52.0,2.0,3.0,0.0,0.0,12.0,4.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,True,False,20.0,17.0,3.0,1.0,13.0,10.0,20.0,45-54,1,1,0
1976.09,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,False,True,2.0,2.0,0.0,2.0,0.0,2.0,2.0,55-64,0,0,0
5146.83,0.0,44.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1,True,False,15.0,2.0,13.0,2.0,2.0,5.0,15.0,35-44,1,1,1
5146.83,0.0,44.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,0,0,0
5083.8,0.0,72.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,3.0,0.0,3.0,0.0,0.0,1.5,3.0,65-74,0,0,0
10209.15,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18-34,0,0,0
2778.29,0.0,44.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1,False,True,13.0,2.0,11.0,2.0,2.0,13.0,13.0,35-44,1,1,1
3542.77,0.0,81.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,False,2.0,0.0,2.0,0.0,0.0,1.0,2.0,75+,0,0,0
2602.85,0.0,52.0,1.0,8.0,0.0,0.0,9.0,3.0,12.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,False,True,22.0,14.0,8.0,2.0,11.0,22.0,22.0,45-54,1,1,0
4227.5,0.0,42.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,6.0,5.0,1.0,1.0,5.0,6.0,6.0,35-44,1,1,1
1815.64,0.0,52.0,1.0,4.0,3.0,2.0,9.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,22.0,13.0,9.0,0.0,9.0,22.0,22.0,45-54,1,1,0
1896.4,0.0,52.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1,True,False,28.0,7.0,21.0,7.0,7.0,28.0,28.0,45-54,1,1,0
2808.24,0.0,73.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,1.0,1.0,65-74,0,0,0
13172.94,0.0,39.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,32.0,1.0,31.0,1.0,1.0,32.0,32.0,35-44,1,1,1
2596.38,0.0,61.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,3.0,0.0,3.0,0.0,0.0,3.0,3.0,55-64,0,0,0
10811.76,0.0,32.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,24.0,0.0,24.0,0.0,0.0,12.0,24.0,18-34,1,0,0
5965.15,0.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,19.0,1,True,False,22.0,21.0,1.0,21.0,2.0,22.0,22.0,55-64,1,1,0
4033.94,0.0,55.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0,True,False,4.0,2.0,2.0,2.0,2.0,1.0,4.0,55-64,0,1,0
2930.96,0.0,64.0,2.0,17.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,False,True,24.0,0.0,24.0,0.0,0.0,12.0,24.0,55-64,1,0,0
2990.33,0.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65-74,0,0,0
4240.94,0.0,73.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,True,1.0,0.0,1.0,0.0,0.0,0.5,1.0,65-74,0,0,0
2831.03,0.0,53.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,False,True,8.0,1.0,7.0,1.0,1.0,4.0,8.0,45-54,1,1,0
6647.08,0.0,56.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,True,False,3.0,1.0,2.0,1.0,1.0,0.75,3.0,55-64,0,1,0
6482.59,0.0,54.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,False,True,17.0,1.0,16.0,1.0,1.0,4.25,17.0,45-54,1,1,0
14639.05,1.0,42.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,True,False,2.0,1.0,1.0,1.0,1.0,0.5,1.0,35-44,0,1,0
6345.25,1.0,44.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,False,True,3.0,1.0,2.0,1.0,1.0,1.0,1.5,35-44,0,1,0
7148.17,2.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,True,False,1.0,1.0,0.0,1.0,1.0,0.25,0.3333333333333333,35-44,0,1,0
